mean,std,percentile_025,percentile_500,percentile_975,team_id,season,name,team_name,first_d1_season,last_d1_season
-0.09285286068916321,0.021997656673192978,-0.13719283044338226,-0.09306223690509796,-0.05045105889439583,1214,2016,offense_team_rw,Hampton,1996,2026
-0.15373407304286957,0.02457062527537346,-0.20269040763378143,-0.1535467803478241,-0.10450087487697601,1214,2017,offense_team_rw,Hampton,1996,2026
-0.04847780242562294,0.022533653303980827,-0.09210653603076935,-0.04857152700424194,-0.004753689747303724,1214,2018,offense_team_rw,Hampton,1996,2026
0.03592154383659363,0.02266502194106579,-0.008801722899079323,0.03542426601052284,0.07915103435516357,1214,2019,offense_team_rw,Hampton,1996,2026
0.009274384006857872,0.022085880860686302,-0.03387782722711563,0.009046569466590881,0.05160852521657944,1214,2020,offense_team_rw,Hampton,1996,2026
-0.09951477497816086,0.023937920108437538,-0.14606979489326477,-0.09891572594642639,-0.053364235907793045,1214,2021,offense_team_rw,Hampton,1996,2026
-0.16585767269134521,0.025220023468136787,-0.21550863981246948,-0.16572634875774384,-0.1173737496137619,1214,2022,offense_team_rw,Hampton,1996,2026
-0.1292232722043991,0.023145440965890884,-0.1760728508234024,-0.1286495476961136,-0.08485804498195648,1214,2023,offense_team_rw,Hampton,1996,2026
-0.14064496755599976,0.022751079872250557,-0.18526145815849304,-0.14093159139156342,-0.09693299978971481,1214,2024,offense_team_rw,Hampton,1996,2026
-0.05847697705030441,0.02289900928735733,-0.10261093080043793,-0.0581982359290123,-0.013560838997364044,1214,2025,offense_team_rw,Hampton,1996,2026
-0.10359170287847519,0.023670263588428497,-0.14839427173137665,-0.10364186763763428,-0.056845806539058685,1214,2026,offense_team_rw,Hampton,1996,2026
-0.10385452210903168,0.07348816841840744,-0.2517051100730896,-0.1015208512544632,0.03403450548648834,1214,2027,offense_team_rw,Hampton,1996,2026
-0.04391899332404137,0.02371765673160553,-0.08853144198656082,-0.04438278079032898,0.0010467973770573735,1216,2003,offense_team_rw,Hartford,1985,2023
-0.10865593701601028,0.023704897612333298,-0.1547623872756958,-0.10857778787612915,-0.06201482191681862,1216,2004,offense_team_rw,Hartford,1985,2023
-0.16332177817821503,0.024450259283185005,-0.21053984761238098,-0.1639259159564972,-0.11435507982969284,1216,2005,offense_team_rw,Hartford,1985,2023
-0.033612608909606934,0.024163763970136642,-0.07965012639760971,-0.033656567335128784,0.01309205126017332,1216,2006,offense_team_rw,Hartford,1985,2023
-0.06898610293865204,0.023078665137290955,-0.11273860931396484,-0.06988148391246796,-0.024183234199881554,1216,2007,offense_team_rw,Hartford,1985,2023
-0.008189135231077671,0.022181861102581024,-0.0513092502951622,-0.008424364030361176,0.03590195253491402,1216,2008,offense_team_rw,Hartford,1985,2023
-0.13105227053165436,0.023039912804961205,-0.17787542939186096,-0.13133984804153442,-0.08719202131032944,1216,2009,offense_team_rw,Hartford,1985,2023
-0.12226719409227371,0.023640554398298264,-0.16834677755832672,-0.12134426832199097,-0.07718599587678909,1216,2010,offense_team_rw,Hartford,1985,2023
-0.15529865026474,0.023051248863339424,-0.20019271969795227,-0.1553017646074295,-0.11160449683666229,1216,2011,offense_team_rw,Hartford,1985,2023
